track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1I4lCSP69P74nU3a6Su5L2,Jiggle Jiggle,3jNm5wvIx1eR5NDdXhMkNV,Duke & Jones,3WcZOQwZQ5gLyNrA0aXUeT,97208,2022-05-13,78,0.864,0.412,1,-5.886,1,0.273,0.458,0.00087,0.124,0.654,99.992
5kpxVMDvYGRmNqawPqDTYR,JGL,49EE6lVLgU8sp7dFgPshgM,La Adictiva,1VwBEj5qv0cbe78LJmANhW,158093,2022-02-18,86,0.702,0.586,8,-5.317,1,0.118,0.55,0.0,0.27,0.965,112.852
2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,6vWDO969PvNqNYHIOW5v0m,Beyoncé,5JgCaA43ECaGeqbPEo6WUP,278281,2022-06-21,86,0.687,0.887,1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941
5PZAbR6JHYYV9xp5gv0XES,Bandido,7cmuxPnXRJxwuYDHfbD8Eu,Zé Felipe,05f4GTA4Okt2L7VEiLWns9,132044,2022-06-17,81,0.882,0.721,11,-2.851,0,0.0512,0.0958,0.0,0.0989,0.97,120.018
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,4LyiYe4wZ6XwzUne79hidF,154486,2022-06-24,93,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058
4axSuOg3BqsowKjRpj59RU,Carolina - From The Motion Picture “Where The Crawdads Sing”,06HL4z0CvFAxyc27GXpf02,Taylor Swift,5Bwg2XxrjTlrNy6BC7KQZf,264438,2022-06-24,74,0.476,0.189,11,-13.777,0,0.0329,0.904,4.52e-06,0.254,0.324,115.851
3GbQcjKWT7eVpUfzqwUjxv,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,0KmzOXbNJa5oTpxdCBhmHd,180666,2022-06-24,73,0.872,0.422,1,-7.415,0,0.363,0.0254,0.0,0.109,0.778,149.956
7My9ca9QEIR8MvIOdIrTWA,From The D 2 The LBC (with Snoop Dogg),7dGJo4pcD2V6oG8kP0tJRR,Eminem,6F4ObGnJwwV5W4uLFHnNoT,215120,2022-06-24,72,0.73,0.785,9,-7.986,0,0.243,0.105,0.0,0.0445,0.596,82.037
3lOMJTQTd6J34faYwASc33,POP!,1VwDG9aBflQupaFNjUru9A,NAYEON,0wqjfojWuTcbEvwaizvTMw,168106,2022-06-24,84,0.795,0.859,2,-2.994,1,0.0542,0.0361,0.0,0.0321,0.356,96.986
48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,718COspgdWOnwOFpJHRZHS,Luke Combs,1m9DVgV0kEBiVZ4ElhJEte,224426,2022-06-24,78,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025
0TyUOnU4H4GLqOcrH0auc8,Sharks,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,587Ykd8NOCdzRmaW4nlT4e,190883,2022-06-24,82,0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969
49ev1nUTrNxbjm04jaoL5Z,Antes de Perderte,1bAftSH8umNcGZ0uyV7LMg,Duki,4Sel1lEtGGuCznbBbUg4FA,176727,2022-06-23,54,0.812,0.925,5,-3.092,0,0.113,0.487,0.0,0.115,0.614,110.031
4zHvWi4iFAG45lgiN7smLC,NO PROBLEM (Feat. Felix of Stray Kids),1VwDG9aBflQupaFNjUru9A,NAYEON,0wqjfojWuTcbEvwaizvTMw,196160,2022-06-24,70,0.599,0.752,6,-3.165,1,0.13,0.0503,0.0,0.149,0.899,115.356
64pUytZWfCpeeMBN0XAadF,Psychic,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,31U6s6obQrBLTqyvqfqzlM,220760,2022-06-24,72,0.739,0.58,1,-7.414,1,0.0637,0.0395,0.0,0.114,0.452,96.501
3SWGtKHaCFEUqfm9ydUFVw,Disaster,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,5hIOd0FvjlgG4uLjXHkFWI,153096,2022-06-24,74,0.614,0.81,0,-5.184,1,0.0926,0.0101,0.0,0.0832,0.605,171.09
5rJ7bdPmr8nfmm2JQ8xHOz,POP!,1VwDG9aBflQupaFNjUru9A,NAYEON,7yePounUspaQfanDsw6nI0,168106,2022-06-24,73,0.793,0.859,2,-2.998,1,0.0544,0.0356,0.0,0.0343,0.392,97.001
7a8GawTVgHZvBLQOh46he7,I Wanna Be Yours,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,6645HGh7ZOZSUTpqW9iYLR,183956,2013-01-01,66,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528
7gwT3HGL84vF7bgtwL1N88,Ojos Marrones,3SCOuAxngTC1yGjKMcIPEd,Lasso,5cgqNq1Esd6F0D1vQ9uD63,198520,2022-06-03,87,0.809,0.649,8,-4.433,0,0.0416,0.0407,0.0,0.145,0.72,120.014
5JCquuXMmdXNypO32fPb0M,Nublado,3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,4Xzp1DYT87Uabsz9FutNyL,180000,2022-06-28,71,0.583,0.858,6,-2.366,1,0.0671,0.0125,0.0,0.0261,0.916,168.035
77UICuAzXRYuJqdhcy6R3m,Luces,3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,33y9UsVrEeUltpFdq8aPxZ,172561,2022-06-29,76,0.845,0.768,3,-5.593,0,0.076,0.0212,0.0,0.149,0.653,121.003
0i4UV3HjjvsUuV3BajEXoD,Baile no Morro,7ujbuq6hAjLSf7cGr6au0b,MC Tairon,0zk4s7xBJ8M2VoT0TTd230,140307,2022-06-17,83,0.714,0.404,3,-7.903,0,0.453,0.457,0.0,0.0701,0.782,130.088
4XKXphKH76W4zNpkgFS5o2,MORE,0b1sIQumIAsNbqAoIClSpy,j-hope,5Sk4Inca1WZhP7VLuD7DOi,180022,2022-07-01,79,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031
3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),4kYSro6naA4h99UJvo89HB,Cardi B,2qTIltFPwJzsyssGeOwdRO,211649,2022-07-01,79,0.878,0.685,9,-5.28,1,0.225,0.00152,0.0,0.0753,0.523,157.003
54ipXppHLA8U4yqpOFTUhr,Bones,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,6yiXkzHvC0OTmhfDQOEWtS,165264,2022-07-01,84,0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061
3Z7CaxQkqbIs1rewKi6v4W,Hot In It,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,6R7Yy0sY9N8PNUhseegr2Q,129817,2022-06-30,84,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045
7sA2SKTo1QbTSSYn5YvJC4,Sharks,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,6yiXkzHvC0OTmhfDQOEWtS,190883,2022-07-01,74,0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969
5ycvEFxPeQqqkdOUgWhrJl,New Money (with 21 Savage),7CajNmpbOovFoOoasH2HaY,Calvin Harris,1aRWXKL4e4pFg6Z3ObHKKw,170321,2022-07-01,65,0.875,0.831,11,-5.991,1,0.0772,0.278,1.69e-05,0.0877,0.742,91.99
1O73ZKgl0THUImkHW6dfAL,Never Really Loved Me (with Dean Lewis),23fqKkggKUBHNkbKtXEls4,Kygo,1wbg9GPcUBlvM9uYjdqZ2D,202158,2022-07-01,74,0.614,0.642,1,-5.473,1,0.0449,0.289,0.0,0.13,0.218,117.94
1JIgFmCP5OCTEGV866WP3b,Rich Minion,3qiHUAX7zY4Qnjx8TNUzVx,Yeat,2JDTUHzxf0mkHdKxIw8Aje,165517,2022-06-29,73,0.639,0.518,7,-13.892,0,0.312,0.108,0.0,0.307,0.497,145.058
5vC8UAOHeG95ehRzZChniB,Ai Preto,0JjPiLQNgAFaEkwoy56B1C,L7NNON,5Sfg1gKAk7zW9BK91HkKhQ,131583,2022-06-03,85,0.953,0.57,6,-5.149,1,0.245,0.537,0.0,0.0993,0.834,129.947
2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,2ye2Wgw4gimLv2eAKyk1NB,Metallica,2Lq2qX3hYhiuPckC8Flj21,515386,1986-03-03,82,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173
5ww2BF9slyYgNOk37BlC4u,La Bachata,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,1TpGeAzOJgAGdPkcWl95r2,162637,2022-05-26,98,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,0HxX6imltnNXJyQhu4nsiO,LF SYSTEM,528LrHfHcB7PMAvyp8Obhp,177524,2022-05-02,87,0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87
0muK9BAzu2TJXQgWPsEj6e,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,0rvjqX7ttXeg3mTy8Xscbt,Journey,0YzSA7G1hEayfUGlELIe5K,165074,2022-04-12,74,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,5bP82ZIls6rzhpf5Qu6AzC,290146,2017-06-09,84,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473
5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,0Q8NcsJwoCbZOHHW63su5S,Mora,0QLDQG7Jx78rEUDW03IhHC,202173,2022-04-01,89,0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911
4cacyP5c3PMlfnyjpg13xW,Betty (Get Money),2YOYua8FpudSEiB9s88IgQ,Yung Gravy,3FEQZNn34v3EdxrVKi9pZF,146470,2022-06-10,88,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004
5sICkBXVmaCQk5aISGR3x1,Enter Sandman,2ye2Wgw4gimLv2eAKyk1NB,Metallica,2Kh43m04B1UkVcpcRa1Zug,331266,1991-08-12,82,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",716NhGYqD1jl2wI1Qkgq36,Bizarrap,4PNqWiJAfjj32hVvlchV5u,198937,2022-07-06,100,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033
5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,57vWImR43h4CaDao012Ofp,Steve Lacy,69JpAhN3XgLkOsJ7MCtW4V,232114,2022-06-29,92,0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955
2z9YkcLojiOE7Eu2p9lPZR,Normal,2LRoIwlKmHjgvigdNGBHNo,Feid,3xbevf88sEI6l01P9dApmu,171986,2022-07-08,86,0.712,0.557,4,-4.861,0,0.115,0.0397,0.0,0.27,0.594,170.079
3CIyK1V4JEJkg02E4EJnDl,Enemy (with JID) - from the series Arcane League of Legends,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,6yiXkzHvC0OTmhfDQOEWtS,173381,2022-07-01,82,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011
00imgaPlYRrMGn9o83hfmk,LOOSE CHANGE,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,226011,2022-07-08,73,0.574,0.369,1,-8.931,0,0.0814,0.753,0.0,0.147,0.44,84.975
3XgGQ1wjo5khvq2UImjyNF,ALL MINE,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,216062,2022-07-08,80,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967
3zakx7RAwdkUQlOoQ7SJRt,"GRAVITY (FEAT. TYLER, THE CREATOR)",3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,214692,2022-07-08,73,0.541,0.619,1,-8.746,0,0.254,0.167,0.00633,0.144,0.491,163.908
4lfAwGFU3Zo2ZruXzRG8tw,VILLAIN'S THEME,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,141019,2022-07-08,60,0.354,0.497,7,-10.528,1,0.259,0.899,0.000283,0.176,0.295,69.278
4xKQtLZn8m2d2KJy13ZujE,PRICE OF FAME,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,379004,2022-07-08,68,0.428,0.367,9,-9.905,1,0.0914,0.132,0.0,0.149,0.174,71.184
5QvW5lK6mkfTegpAK9JOO7,Paris to Tokyo,14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,5BXl6r5L4zXQufLQjgkU6U,130897,2022-07-08,73,0.642,0.787,5,-6.389,0,0.17,0.0185,0.0,0.288,0.406,146.733
3AbNNvo2OmyeDMvRBgf9vk,La Loto,7vXDAI8JwjW531ouMGbfcp,TINI,3kNJsC47065Ucjk6AuCb8y,190666,2022-07-06,83,0.855,0.83,1,-2.815,1,0.106,0.0783,1.31e-06,0.08,0.775,90.009
6MF5JoJYj5uK07Si6fRAPM,HEAL YOUR HEART (INTERLUDE),3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,75043,2022-07-08,65,0.287,0.332,1,-10.15,0,0.0433,0.678,0.00375,0.11,0.204,177.804
2krESug6AyfOL07tlaGwts,GHETTO GATSBY (FEAT. ALICIA KEYS),3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,198005,2022-07-08,65,0.524,0.233,3,-12.991,0,0.104,0.869,4.59e-06,0.369,0.585,175.805
5YbPxJwPfrj7uswNwoF1pJ,Last Last,3wcj11K77LjEY1PkEazffa,Burna Boy,6kgDkAupBVRSqbJPUaTJwQ,172342,2022-07-07,84,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925
5XFoaqV1Z8XaLJidchVWhh,love.,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,19ZYOtXGdqGpeeDS9SJccD,328573,2022-07-08,74,0.574,0.736,5,-4.743,1,0.0465,0.146,1.66e-05,0.407,0.344,138.501
2WTHLEVjfefbGoW7F3dXIg,Girls,6YVMFz59CuY7ngCxTxjpxE,aespa,4w1dbvUy1crv0knXQvcSeY,240440,2022-07-08,79,0.57,0.974,3,-0.173,0,0.325,0.115,0.000594,0.125,0.65,171.958
0e0JshRej2NwT7jahEmv52,ROLLING STONE,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,162006,2022-07-08,70,0.462,0.273,11,-11.768,0,0.0622,0.903,3.71e-05,0.101,0.334,141.33
0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),3wcj11K77LjEY1PkEazffa,Burna Boy,6kgDkAupBVRSqbJPUaTJwQ,159123,2022-07-07,83,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059
6N9U1wkWniSXD4TKD4ln0h,WASTING TIME (FEAT. DRAKE & THE NEPTUNES),3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,301304,2022-07-08,67,0.443,0.72,7,-3.743,0,0.0733,0.0669,0.0,0.0909,0.374,89.378
48oQGynnS8RLiYRFsJ6pDL,FYTB (FEAT. JOONY),3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,198003,2022-07-08,65,0.783,0.48,3,-9.182,0,0.251,0.258,4.73e-06,0.305,0.364,133.086
0y8lwLPXBsenbF5WAZhlbL,Kleiner Prinz,34LetYSjEuG2fBb4Z8PwPg,Pashanim,4YITfxc90E7TGp1WSgWUAf,147560,2022-07-07,73,0.879,0.611,0,-7.057,0,0.272,0.114,8.47e-06,0.224,0.589,95.01
01VzuxoBYMAJLObfU0w6dI,ADDICTIONS (FEAT. Tre' Amani),3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,192010,2022-07-08,74,0.889,0.489,10,-8.587,0,0.108,0.0209,1.78e-05,0.0814,0.843,93.039
2c2tlXfEmLgUNvxngIi1qL,DEAD MAN WALKING,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,247079,2022-07-08,72,0.51,0.272,9,-13.763,0,0.0557,0.303,0.0,0.0958,0.435,143.984
7AwVSKaQxpidrtYBerkHKk,Pipoco,2CKOmarVWvWqkNWUatHCex,Ana Castela,00C8jeBlMsEwhksDe34e6E,194022,2022-05-20,85,0.774,0.742,8,-4.178,1,0.0766,0.473,0.000472,0.342,0.736,134.991
3BnDvpeuGOj21Ir2aVEtQo,Calm Down,46pWGuE3dSwY3bMMXGBvVS,Rema,0xrTH9uvOL1BoFAOR61zTG,219668,2022-03-24,78,0.814,0.789,11,-6.29,1,0.0405,0.365,0.000502,0.137,0.842,107.003
0QPRDC97rIQB3Jh3hrVJoH,SNAP,46xBNx0j6cwY6sD9LgMTm1,Rosa Linn,4Cv9qCS1q3FDyyRFHGyc1g,179551,2022-03-19,73,0.563,0.639,0,-8.205,1,0.0684,0.107,1.06e-05,0.446,0.518,169.985
21szgNA72iLwvBxHQLgwBh,die first,7pwufEBGfggjoI8twqlsmQ,Nessa Barrett,56raLTkxER12w8xejGTpSG,177108,2022-06-24,82,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441
5UXJzLFdBn6u9FJTCnoHrH,Memories,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,5hIOd0FvjlgG4uLjXHkFWI,248818,2022-06-24,79,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969
6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,56oDRnqbIiwx4mymNEv7dS,Lizzo,1NgFBv1PxMG1zhFDW1OrRr,191937,2022-07-15,82,0.836,0.743,10,-6.305,0,0.0653,0.0974,0.0,0.335,0.723,108.965
7GARzfC1mwhDuk4t9WOACq,MORE,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,180022,2022-07-15,76,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031
2QWEMqQMJR1KDf6hDjJOs6,Arson,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,159761,2022-07-15,82,0.938,0.798,1,-3.998,1,0.103,0.00813,7.03e-05,0.146,0.265,99.992
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,57vWImR43h4CaDao012Ofp,Steve Lacy,3Ks0eeH0GWpY4AU20D5HPD,232066,2022-07-15,89,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946
70XnKsO3UnIT4FnEwChQXx,= (Equal Sign),0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,114477,2022-07-15,73,0.673,0.75,9,-5.831,1,0.0655,0.0155,5.44e-06,0.348,0.708,105.848
2On611HXKQAbaYkuc4NQAm,Pandora's Box,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,156291,2022-07-15,70,0.785,0.807,0,-3.877,1,0.178,0.198,0.0,0.326,0.228,96.981
5lfWrciYtohtIMVDVZd0Rf,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",7CajNmpbOovFoOoasH2HaY,Calvin Harris,62SWIKrov7HPXU0Jpc6LY1,229282,2022-07-15,82,0.81,0.733,9,-6.338,1,0.0444,0.276,6.73e-06,0.288,0.9,125.975
1XIIvx9S19CZVc7eow7EX7,STOP,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,122211,2022-07-15,69,0.881,0.826,4,-5.111,1,0.157,0.0897,0.366,0.101,0.796,99.98
1fNwwml8UcKvhfM6YEVIRh,What if…,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,136063,2022-07-15,69,0.694,0.75,0,-4.16,1,0.0338,0.00421,0.000553,0.0683,0.184,96.654
00I41xsW6SunZDJ5fB8KAd,Safety Zone,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,165340,2022-07-15,70,0.676,0.742,8,-5.017,1,0.162,0.561,0.0,0.155,0.694,77.071
0PJSXtjkdTjJzZAMyNus02,Music Box : Reflection,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,70546,2022-07-15,67,0.75,0.708,8,-8.211,1,0.0724,0.0532,0.78,0.0974,0.116,87.996
0Puudh380z6cOCgMaTNm7h,Future,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,139308,2022-07-15,69,0.717,0.822,6,-5.249,1,0.0879,0.0652,0.0,0.36,0.764,102.042
0M7ai1yfYyb4OlyRgdmtTK,Intro,0b1sIQumIAsNbqAoIClSpy,j-hope,0FrC9lzgVhziJenigsrXdl,58871,2022-07-15,67,0.607,0.355,5,-14.867,1,0.828,0.948,0.000281,0.706,0.964,125.308
3gUzi41YOt3VExeyHSLsMj,s!r! (feat. Lazza & Sfera Ebbasta),19i93sA0D7yS9dYoVNBqAA,thasup,3FKHKKhVw31wJoYybif80p,237701,2022-07-15,81,0.675,0.739,6,-4.603,0,0.0524,0.387,0.0,0.177,0.338,149.959
7k6aVgrtJqNTMVqk5yMWKD,Letztes Mal,1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,0R5Kegf7xSgEDNiW6kswoE,165781,2022-07-14,71,0.773,0.7,5,-6.818,1,0.159,0.22,0.0456,0.0966,0.504,144.078
13Irp51zj01BZu2XtDrnAg,2 Be Loved (Am I Ready),56oDRnqbIiwx4mymNEv7dS,Lizzo,1KtDsGsSRGbnmH07v5hB1I,187107,2022-07-14,76,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932
2FPmvXIMpjgzJQbUeJo8Iv,Sunshine (feat. Fousheé),57vWImR43h4CaDao012Ofp,Steve Lacy,3Ks0eeH0GWpY4AU20D5HPD,293426,2022-07-15,71,0.695,0.69,1,-5.805,0,0.0233,0.0328,0.697,0.113,0.741,92.977
3WBRfkOozHEsG0hbrBzwlm,Everything Goes On,3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,0j4PaZDmzAJ4PlS89zcHbW,202821,2022-07-14,74,0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957
6gEOM9IEBzvTdbwNrSkBdC,Fala Mal de Mim - Ao Vivo,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,5cCDnN0XpXRSfYCd7vUAAB,204937,2022-07-07,84,0.672,0.957,7,-4.272,1,0.0485,0.197,0.000481,0.386,0.895,160.005
737gzPI5VAmgUGWiJ9yXuu,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,3F5VmDv3oeerueNteT7JFc,201526,2022-02-10,74,0.792,0.895,1,-3.112,0,0.0587,0.165,0.0,0.0501,0.793,94.968
6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",1wRPtKGflJrBx9BmLsSwlU,Pritam,1HeX4SmCFW4EPHQDvHgrVS,268164,2022-07-17,89,0.577,0.574,0,-6.525,1,0.0278,0.572,0.0,0.1,0.436,94.009
5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4AdZV63ycxFLF6Hcol0QnB,111626,2016-11-24,82,0.715,0.47,5,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.965
1Fid2jjqsHViMX6xNH70hE,Atlantis,4Ly0KABsxlx4fNj63zJTrF,Seafret,4m8XN9CKqve1ExYBnNu5kt,229173,2016-01-29,90,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159
7KWKWJnbGJ3Soag6Oopion,CACHORRINHAS,4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,290wcRNv42S3KICKFYmTu6,134936,2022-07-18,80,0.709,0.696,8,-4.837,0,0.275,0.16,0.0,0.248,0.484,98.119
2bbwjxA68m9PHZFWgF1fze,GIVENCHY,1bAftSH8umNcGZ0uyV7LMg,Duki,6anO6Uh11TivGpTI56aKCH,182610,2022-07-20,78,0.607,0.619,8,-6.726,1,0.396,0.142,0.0,0.231,0.377,102.974
3GYlZ7tbxLOxe6ewMNVTkw,TV,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,1YPWxMpQEC8kcOuefgXbhj,281380,2022-07-21,84,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214
5SHpuW2qjkQtFRpE6P9Nks,The 30th,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,1YPWxMpQEC8kcOuefgXbhj,216448,2022-07-21,82,0.387,0.135,7,-14.398,1,0.051,0.929,0.0,0.0948,0.21,82.987
5bLGQqcpsz5ISWeihZfJnR,Are You Entertained (feat. Ed Sheeran),1z7b1Pr1rSlvWRzsW3HOrS,Russ,1ZxzpJ4MVEbxilQfEnY0n9,156083,2022-07-22,77,0.587,0.61,10,-6.881,0,0.234,0.0402,0.0,0.167,0.556,130.063
3LtpKP5abr2qqjunvjlX5i,Doja,5H4yInM5zmHqpKIoMNAx4r,Central Cee,6oECjagksATHu2UaclXrq1,97392,2022-07-21,93,0.911,0.573,6,-7.43,1,0.288,0.38,0.0,0.403,0.972,140.04
5ucyKDPjLpYLGadsRO1wSB,Layla,06VwNCd4PPAxBuxheaf5bz,DJ Robin,0FzJ3c7iD03TfPeRnsrgwu,185706,2022-03-24,71,0.448,0.921,5,-3.468,0,0.0687,0.00124,0.0,0.383,0.375,140.067
4xxeEWGQNFQ6qehlnev5LS,Te Amo Demais,1yR65psqiazQpeM79CcGh8,Marília Mendonça,24aslPrdihuSQ59jrB2eBB,205685,2022-07-21,83,0.713,0.625,0,-3.473,1,0.0268,0.573,0.0,0.11,0.687,114.023
0N9C80kcgL0xXGduKnYKWi,Love Lost,4LLpKhyESsyAXpc4laK94U,Mac Miller,1XEycvgUklYgcYEUf7vbij,162875,2022-07-22,82,0.735,0.812,2,-4.417,1,0.151,0.528,0.0,0.186,0.584,109.835
4w273WCBXwM4P3jTX5HkB2,El Rescate,1gW6pz5n1aK249L0GvfQCC,Grupo Marca Registrada,32QttkMiHZ1eXkXv6BVGcP,160897,2022-07-22,87,0.794,0.594,7,-8.698,0,0.139,0.283,0.000381,0.109,0.637,99.238
5IgjP7X4th6nMNDh4akUHb,Under The Influence,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,3okhA6w5uau6ZNhnVpwVww,184613,2019-10-04,96,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992
